State Name,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
Massachusetts,88,Moderate,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,65,Moderate,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,36,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,26,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,31,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,24,Good,NO2,42.120229,-72.584503,Hampden
Massachusetts,39,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,38,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,54,Moderate,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,33,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,37,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,35,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,47,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,47,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,35,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,32,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,36,Good,Ozone,42.120229,-72.584503,Hampden
Massachusetts,52,Moderate,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,69,Moderate,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,46,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,20,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,33,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,23,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,29,Good,PM2.5,42.120229,-72.584503,Hampden
Massachusetts,33,Good,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,31,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,31,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,29,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,30,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,31,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,33,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,34,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,36,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,35,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,41,Good,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,52,Moderate,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,49,Good,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,69,Moderate,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,42,Good,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,29,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,27,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,31,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,29,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,32,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,30,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,35,Good,PM2.5,42.298493,-72.334079,Hampshire
Massachusetts,32,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,36,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,37,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,33,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,31,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,33,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,32,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,35,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,33,Good,Ozone,42.298493,-72.334079,Hampshire
Massachusetts,3,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,9,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,4,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,6,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,23,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,9,Good,PM10,42.298493,-72.334079,Hampshire
Massachusetts,40,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,29,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,28,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,27,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,27,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,29,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,31,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,32,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,35,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,35,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,62,Moderate,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,40,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,39,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,75,Moderate,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,59,Moderate,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,31,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,29,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,27,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,29,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,31,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,26,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,41,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,33,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,37,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,36,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,33,Good,NO2,42.612085,-71.306986,Middlesex
Massachusetts,26,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,34,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,32,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,34,Good,Ozone,42.612085,-71.306986,Middlesex
Massachusetts,35,Good,PM2.5,42.612085,-71.306986,Middlesex
Massachusetts,40,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,30,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,25,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,28,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,23,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,27,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,31,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,28,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,29,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,45,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,26,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,26,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,52,Moderate,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,87,Moderate,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,68,Moderate,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,32,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,26,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,27,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,27,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,36,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,50,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,51,Moderate,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,31,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,34,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,33,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,32,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,28,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,33,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,31,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,31,Good,Ozone,42.211774,-71.11397,Norfolk
Massachusetts,47,Good,PM2.5,42.211774,-71.11397,Norfolk
Massachusetts,53,Moderate,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,28,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,32,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,24,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,27,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,28,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,28,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,33,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,64,Moderate,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,51,Moderate,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,43,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,69,Moderate,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,57,Moderate,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,36,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,27,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,26,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,27,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,28,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,29,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,40,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,35,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,33,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,35,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,27,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,31,Good,Ozone,42.065106,-71.012129,Plymouth
Massachusetts,40,Good,PM2.5,42.065106,-71.012129,Plymouth
Massachusetts,39,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,29,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,37,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,30,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,30,Good,NO2,42.325186,-71.056061,Suffolk
Massachusetts,33,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,33,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,30,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,33,Good,NO2,42.325186,-71.056061,Suffolk
Massachusetts,42,Good,NO2,42.325186,-71.056061,Suffolk
Massachusetts,56,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,56,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,50,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,83,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,59,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,32,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,27,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,25,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,27,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,34,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,39,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,49,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,29,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,34,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,31,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,43,Good,NO2,42.325186,-71.056061,Suffolk
Massachusetts,39,Good,NO2,42.325186,-71.056061,Suffolk
Massachusetts,38,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,27,Good,Ozone,42.325186,-71.056061,Suffolk
Massachusetts,46,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,53,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,3,Good,CO,42.325186,-71.056061,Suffolk
Massachusetts,27,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,48,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,53,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,30,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,28,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,20,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,28,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,33,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,31,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,20,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,23,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,29,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,57,Moderate,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,31,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,24,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,33,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,45,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,27,Good,PM2.5,42.325186,-71.056061,Suffolk
Massachusetts,49,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,31,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,42,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,38,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,30,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,32,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,32,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,33,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,35,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,34,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,58,Moderate,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,55,Moderate,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,50,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,87,Moderate,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,73,Moderate,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,32,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,36,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,33,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,39,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,46,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,47,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,52,Moderate,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,33,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,36,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,36,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,39,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,38,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,34,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,37,Good,PM2.5,42.099699,-71.619399,Worcester
Massachusetts,35,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,31,Good,Ozone,42.099699,-71.619399,Worcester
Massachusetts,6,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,2,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,12,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,20,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,13,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,15,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,28,Good,PM10,42.099699,-71.619399,Worcester
Massachusetts,9,Good,PM10,42.099699,-71.619399,Worcester
Michigan,55,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,39,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,18,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,38,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,35,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,24,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,27,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,30,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,40,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,64,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,50,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,54,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,45,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,47,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,28,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,29,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,5,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,10,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,23,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,12,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,6,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,8,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,17,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,28,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,46,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,16,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,15,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,13,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,25,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,35,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,25,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,15,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,16,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,7,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,37,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,26,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,30,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,28,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,27,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,44,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,19,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,16,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,20,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,36,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,52,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,53,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,56,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,62,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,52,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,22,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,25,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,22,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,42,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,52,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,46,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,17,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,24,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,35,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,20,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,21,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,13,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,23,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,49,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,58,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,52,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,16,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,15,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,21,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,20,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,13,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,39,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,55,Moderate,PM2.5,42.767786,-86.148577,Allegan
Michigan,21,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,18,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,45,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,33,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,23,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,30,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,18,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,18,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,15,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,39,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,22,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,18,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,32,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,22,Good,PM2.5,42.767786,-86.148577,Allegan
Michigan,56,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,27,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,40,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,37,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,57,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,23,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,6,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,18,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,36,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,34,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,59,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,59,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,66,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,72,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,52,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,42,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,17,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,14,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,17,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,17,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,15,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,10,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,37,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,39,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,6,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,15,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,9,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,20,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,46,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,23,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,10,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,21,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,43,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,19,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,18,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,20,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,32,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,48,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,38,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,16,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,15,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,6,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,12,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,49,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,44,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,61,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,67,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,40,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,23,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,14,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,30,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,55,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,55,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,18,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,47,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,10,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,7,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,4,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,11,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,42,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,60,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,52,Moderate,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,10,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,15,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,7,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,25,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,26,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,14,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,11,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,43,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,36,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,27,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,24,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,22,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,8,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,11,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,15,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,13,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,24,Good,PM2.5,43.571391,-83.890721,Bay
Michigan,18,Good,PM2.5,43.571391,-83.890721,Bay
